Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
abc3340,72,Jerkstore_CEO,1884698139749204457,@abc3340 Is this considered a speedy trial?,1884696791108538849,Wed Jan 29 20:20:27 +0000 2025,0,0
abc3340,73,gp_19701,1884693215317479575,@abc3340 I-20 St Clair County to Ga State line,1884687311322923449,Wed Jan 29 20:00:53 +0000 2025,0,0
abc3340,74,enkidomc,1884689296705135078,"@abc3340 Considering that none of this will materially improve the lives of the people who voted for it, it's getting hard to argue with ""The Cruelty is the Point"".",1884663606718931294,Wed Jan 29 19:45:18 +0000 2025,0,0
abc3340,75,jhardingAL,1884688598420639858,@abc3340 Absolutely.,1884687311322923449,Wed Jan 29 19:42:32 +0000 2025,0,1
abc3340,76,mercury205,1884684291214356753,@abc3340 There is zero proof that this actually happened.  🤦‍♂️,1884511833991610537,Wed Jan 29 19:25:25 +0000 2025,0,2
abc3340,77,WestBarclays,1884680621429329975,@abc3340 No he did not.,1884680307451756874,Wed Jan 29 19:10:50 +0000 2025,0,0
abc3340,78,stacye38121,1884676712564203881,@abc3340 Minneapolis can have several seats.,1884534456024723594,Wed Jan 29 18:55:18 +0000 2025,0,0
abc3340,79,stacye38121,1884675729939484949,@abc3340 Awesome.,1884663606718931294,Wed Jan 29 18:51:24 +0000 2025,0,0
abc3340,80,jwrichrtr,1884672718903099630,@abc3340 @BamaT61 Good work!,1884663606718931294,Wed Jan 29 18:39:26 +0000 2025,0,1
abc3340,81,LarrySt93989281,1884667695183909212,@abc3340 How about helping struggling schools instead of being the Grand Inquisitor??,1884654998669148562,Wed Jan 29 18:19:28 +0000 2025,0,0
abc3340,82,Opie_777,1884650617278202206,"@abc3340 To those who say it's false, where is the proof that it is or isn't. If the truth about what the government spends our tax dollars on ever comes out. Even mental leftists might get pissed off. Audits on all monies spent. This is the way",1884511833991610537,Wed Jan 29 17:11:36 +0000 2025,0,1
abc3340,83,PauliePoliSci,1884630411566891207,"@abc3340 how is there no community note on this or on any of the other thousands of posts that are claiming this is true? ohh yeahh i forgot the guy who owns this app is the one who just made up this story for it to spread like wildfire. What a world.

Freedom of Speech warrior though!!",1884511833991610537,Wed Jan 29 15:51:19 +0000 2025,0,2
abc3340,84,ohgreatpammy,1884616719836045349,@abc3340 Why aren’t you reporting  what an obvious lie this is? Why are you bootlicking the melon felon?,1884511833991610537,Wed Jan 29 14:56:55 +0000 2025,0,6
abc3340,85,Airyaman67,1884612753035321404,@abc3340 Too bad it's all lies. https://t.co/zN63gZnp3k,1884511833991610537,Wed Jan 29 14:41:09 +0000 2025,0,3
abc3340,86,cpebbles21,1884611902136881540,@abc3340 Why are you pushing their lies &amp; propaganda?,1884511833991610537,Wed Jan 29 14:37:46 +0000 2025,0,4
abc3340,87,elleRHwoods,1884610318896112058,"@abc3340 Dear god why would you post such a stupidly false story. This is why this country is in this predicament, because your readers will believe this nonsense. What a joke.",1884511833991610537,Wed Jan 29 14:31:29 +0000 2025,0,6
abc3340,88,DigalusMorgoon,1884606547554082853,@abc3340 The stretch or road from Bessemer to just before the 65 interchange has always been dark.  During storms it is the worst and precarious.,1884592079839322489,Wed Jan 29 14:16:29 +0000 2025,0,0
abc3340,89,The_RAMJAC_Corp,1884600719170216120,@abc3340 They are liars and you are failing at your job.,1884511833991610537,Wed Jan 29 13:53:20 +0000 2025,0,7
abc3340,90,Chadonlychad,1884591001542484089,"@abc3340 Is this The Onion?

Stop being so gullible and reporting false stories.",1884511833991610537,Wed Jan 29 13:14:43 +0000 2025,0,13
abc3340,91,MEM1836,1884567682080456845,"@abc3340 And for the record legal gambling brings revenue to states who utilize it correctly. At least “allow” your citizens the ability to choose. Give them the vote.
People are tired of having to drive to other states just to buy a lottery ticket. All you woke legislators make me sick.",1884458963317473690,Wed Jan 29 11:42:03 +0000 2025,0,0
abc3340,92,MEM1836,1884566289739395413,"@abc3340 Would the lawmakers care to explain this?? 
We voted for President Trump’s agenda, not this BS!
We didn’t vote for repealing abortion bans!
We didn’t vote for woke DEI agendas, or for hampering our 1A or 2A rights!!!!
What is Alabama doing?? @POTUS @VP @PamBondi 
@GovernorKayIvey https://t.co/F1WaAx4FCS",1884458963317473690,Wed Jan 29 11:36:31 +0000 2025,0,0
abc3340,93,lowens1975,1884533898417168740,"@abc3340 lol. I don’t gamble, but I think this telling other people how to live is wrong. Like, gasp, drinking a beer with dinner. Get over it already.",1884458963317473690,Wed Jan 29 09:27:48 +0000 2025,0,0
abc3340,94,DinerOpinion,1884520322029781148,@abc3340 This is so obviously made up good grief,1884511833991610537,Wed Jan 29 08:33:52 +0000 2025,0,18
abc3340,95,stacye38121,1884465789119471889,@abc3340 Biden authorized it but didn't tell the public.,1884443864515129715,Wed Jan 29 04:57:10 +0000 2025,0,0
